R=2000," Q=[2000, 10, 100]"," MassCenterhAndb=[0.5195, 0.4964]",Description = manually steer on the roller to see the lateral error estimation
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd,x,y,psi,nu,phi_ref,delta_ref
3.1589908599853516,0.1017301082611084,3.9,3.8664708690045786,0.0152,0.013500357619480463,0.03,-0.1996752198261751,0.0,0.0156,0.0152,0.03,0.01,0.03,0.02,0.96,5.95,5.695274802197989,-0.025552746615657537,0.020527298600522968,0.024534476063032565,-0.015514010116450181,0.01115976468093359
3.269091844558716,0.09534692764282227,3.9,3.9363090764218915,0.0165,0.013500357619480463,0.03,-0.19700991779123372,0.0,0.0169,0.0165,0.03,-0.01,0.02,0.02,1.02,6.03,5.852671983848079,-0.021384552665898005,0.022468645899331504,0.0264758233618411,-0.011852822886766782,0.008226012350756075
3.3750498294830322,0.09541201591491699,3.9,3.854006929091584,0.0196,0.013500357619480463,0.02,-0.20140834755606532,0.0,0.02,0.0196,0.02,0.01,0.01,0.01,1.0,6.21,6.0067701979135935,-0.01701059827695551,0.02436940262247542,0.028376580084985017,-0.00737369853618094,0.005338188113911672
3.4880828857421875,0.09861898422241211,3.9,3.895340056601157,0.0211,0.013500357619480463,0.01,-0.1902348078882924,0.0,0.0212,0.0211,0.01,0.01,0.03,0.03,1.0,6.3,6.162512290947942,-0.01229052330097937,0.0262905444205421,0.0302977218830517,-0.0032622962230619786,0.0023118507185345763
3.6023218631744385,0.09717082977294922,3.9,3.8785426669157106,0.0216,0.013500357619480463,0.0,-0.17712526320225885,0.0,0.0216,0.0216,0.0,0.01,0.01,0.01,1.0,6.33,6.317573523160544,-0.007294183115741455,0.028203401918148685,0.032210579380658286,0.0012184288560165401,-0.000870941231200538
3.718240976333618,0.09790396690368652,3.9,3.8611054687849156,0.0205,0.013500357619480463,-0.01,-0.15573745021880012,0.0,0.0203,0.0205,-0.01,0.01,-0.0,0.01,1.0,6.28,6.471927877829995,-0.002026365701831548,0.030107659568326426,0.03411483703083602,0.005648270795019787,-0.004074012954780867
3.8317058086395264,0.09626889228820801,3.9,3.9360655132086553,0.019,0.013500357619480463,-0.01,-0.1408735982905381,0.0,0.0188,0.019,-0.01,0.01,0.02,0.02,1.0,6.19,6.629268168611342,0.003649165610211845,0.03204888674425413,0.03605606420676373,0.010629019613599994,-0.007377522353744739
3.942537784576416,0.09393501281738281,3.9,3.885903849701871,0.0183,0.013500357619480463,-0.0,-0.1448325048354777,0.0,0.0182,0.0183,-0.0,0.01,0.02,0.02,1.04,6.16,6.78459227322513,0.009550054740665802,0.03396537470177646,0.037972552164286064,0.01495572903811071,-0.010650781516966551
4.051631927490234,0.09239697456359863,3.9,3.8752021860875545,0.0169,0.013500357619480463,-0.01,-0.12151170359287926,0.0,0.0167,0.0169,-0.01,0.01,0.02,0.02,0.98,6.09,6.93947709020562,0.015730721517995816,0.03587658470847048,0.03988376217098008,0.01944916143687336,-0.01392812065336902
4.1648969650268555,0.09655380249023438,3.9,3.8943697103108517,0.0167,0.013500357619480463,0.0,-0.12604747749767958,0.0,0.0166,0.0167,0.0,0.01,0.03,0.02,1.0,6.06,7.09511578165246,0.022240900444405725,0.037797247941690496,0.041804425404200096,0.02449264186734554,-0.017368956875800846
4.276575803756714,0.09506106376647949,3.9,3.877727384577637,0.0184,0.013500357619480463,0.02,-0.152009418934819,0.0,0.0186,0.0184,0.02,0.01,0.02,0.02,1.01,6.15,7.250076681051131,0.029019626587286435,0.03970970335040262,0.04371688081291222,0.029046282028386453,-0.020777044488211896
4.389632940292358,0.09603190422058105,3.9,3.909539181546011,0.0208,0.013500357619480463,0.02,-0.1570985268910725,0.0,0.0211,0.0208,0.02,0.01,0.02,0.02,0.99,6.28,7.406295368572486,0.03615518881984387,0.041637848011385294,0.045645025473894894,0.034626560873577794,-0.02437010765767473
4.495632886886597,0.0949249267578125,3.9,3.8811048832042667,0.0227,0.013500357619480463,0.01,-0.15044131472751487,0.0,0.0229,0.0227,0.01,0.02,0.02,0.02,1.02,6.39,7.561364025708957,0.04353568724359996,0.04355196916780885,0.047559146630318454,0.03901385239922423,-0.027864683017227485
4.601998805999756,0.09567785263061523,3.9,3.8650451164281736,0.0226,0.012821094343028616,-0.0,-0.1312965586342803,0.0,0.0225,0.0226,-0.0,0.01,0.0,0.01,0.97,6.39,7.7157789952850475,0.051134053782230925,0.04536225098169924,0.049167788768878576,0.04219106174671072,-0.030387482862568364
4.709213018417358,0.09490084648132324,3.9,3.8870092092717554,0.0202,0.012821094343028616,-0.03,-0.07945855814913197,0.0,0.0198,0.0202,-0.03,0.02,0.02,0.02,1.02,6.26,7.871057297525346,0.05905830782359536,0.04718282017817783,0.05098835796535716,0.04760977034241599,-0.03390930315707029
4.815918922424316,0.09184098243713379,3.9,3.856270783639513,0.0163,0.012821094343028616,-0.03,-0.054075813860468495,0.0,0.0157,0.0163,-0.03,0.01,0.02,0.01,0.99,6.04,8.025093210025473,0.06719812545398497,0.04898899233368187,0.0527945301208612,0.051697014611017396,-0.03741477728304846
4.928557872772217,0.09342312812805176,3.9,3.9347558280954265,0.0127,0.012821094343028616,-0.03,-0.03332845473519238,0.0,0.0122,0.0127,-0.03,0.0,0.02,0.01,1.0,5.84,8.182248576807293,0.07579325049326369,0.050831924745369475,0.05463746253254881,0.059011787478098494,-0.04103300657467872
