R=2000," Q=[2000, 10, 100]"," MassCenterhAndb=[0.5195, 0.4964]",Description = another validation on the position integration
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd,x,y,psi,nu
2.418704032897949,0.011782169342041016,3.9,3.5566269157575374,0.0042,-0.04952961390794719,0.0,0,0.0,0.0042,0.0042,0.0,-0.0,0.0,0.0,1.0,-0.28,3.1267421678973086,-0.09285372231243931,-0.07227717632661362,-0.0869887181047306
2.458466053009033,0.021949052810668945,3.9,3.5566269157575374,0.0042,-0.05018057454788021,0.0,0,0.0,0.0042,0.0042,0.0,-0.0,0.01,0.01,1.0,-0.28,3.268383090497984,-0.10616541166635271,-0.07880151224491733,-0.09370670007476017
2.4982330799102783,0.013428211212158203,3.9,3.7019633058176207,0.0042,-0.050888140460850884,0.0,0,0.0,0.0042,0.0042,0.0,-0.0,0.01,0.01,1.0,-0.28,3.4157099129751862,-0.12106705878883844,-0.08568835325045256,-0.10080403901760765
2.5382869243621826,0.022812843322753906,3.9,3.7019633058176207,0.0042,-0.05165231164685921,0.0,0,0.0,0.0042,0.0042,0.0,-0.0,0.0,0.0,1.0,-0.28,3.5629253421501663,-0.13703167970568444,-0.09267877038216074,-0.10802180946413291
2.5780038833618164,0.013007164001464844,3.9,3.7019633058176207,0.0042,-0.05269950919805581,0.0,0,0.0,0.0042,0.0042,0.0,-0.0,0.0,0.0,1.0,-0.28,3.7100178538010766,-0.1540917126604901,-0.09981113672091288,-0.11546576069831281
2.6177589893341064,0.023115873336791992,3.9,3.862673893315353,0.0042,-0.053888219931846545,-0.0,0,0.0,0.0042,0.0042,-0.0,-0.0,0.0,0.0,1.0,-0.28,3.8633493559887984,-0.17311406284695907,-0.1074212790244022,-0.12342963203080025
2.6575369834899902,0.010938882827758789,3.9,3.862673893315353,0.0042,-0.05524674648475024,-0.0,0,0.0,0.0042,0.0042,-0.0,-0.0,0.0,0.0,1.0,-0.28,4.016519586979019,-0.19339409509945632,-0.11522360864071407,-0.1316362740901921
2.697208881378174,0.023418903350830078,3.9,3.862673893315353,0.0042,-0.05691660203936103,-0.0,0,0.0,0.0042,0.0042,-0.0,-0.0,0.01,0.01,1.0,-0.28,4.169511137328068,-0.2149807782989289,-0.12326220288394071,-0.1401719117391214
2.73657488822937,0.019835948944091797,3.9,3.971956250194037,0.0042,-0.05855815495745299,-0.0,0,0.0,0.0041,0.0042,-0.0,-0.0,0.01,0.01,1.0,-0.28,4.326625114088237,-0.23859214488652486,-0.13176709448382845,-0.14916550631970502
2.7763259410858154,0.0233919620513916,3.9,3.971956250194037,0.0041,-0.06053933951377088,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.29,4.483510628348379,-0.26367667679085327,-0.1405603310547007,-0.1585486712626941
2.8156189918518066,0.013903141021728516,3.9,3.971956250194037,0.004,-0.06220919506838167,-0.0,0,0.0,0.004,0.004,-0.0,-0.0,0.0,0.0,1.0,-0.29,4.640149869643374,-0.2902557364442198,-0.14959664782136028,-0.16808231352026212
2.855325937271118,0.02720808982849121,3.9,3.9500222658522586,0.004,-0.06379414271343599,-0.0,0,0.0,0.004,0.004,-0.0,-0.0,0.0,0.0,1.0,-0.29,4.795660732883897,-0.31819590207280957,-0.15881255056604604,-0.17777034122802665
2.894558906555176,0.013499975204467773,3.9,3.9500222658522586,0.0039,-0.06484134026463258,-0.0,0,0.0,0.0039,0.0039,-0.0,-0.0,0.01,0.01,1.0,-0.3,4.950893867359401,-0.3476400084792879,-0.16818010032912928,-0.18744987838063767
2.934364080429077,0.025884151458740234,3.9,4.005600451347907,0.0039,-0.06543569563152794,-0.0,0,0.0,0.0039,0.0039,-0.0,-0.0,0.0,0.0,1.0,-0.3,5.108012157873968,-0.3790339369865936,-0.17776674378552687,-0.19721361292666698
2.9767348766326904,0.033358097076416016,3.9,4.005600451347907,0.0039,-0.06574702463323505,-0.0,0,0.0,0.0039,0.0039,-0.0,-0.0,0.0,0.0,1.0,-0.3,5.264817713059359,-0.4119543535140767,-0.18739911240901302,-0.20693874856079528
3.0176730155944824,0.01359415054321289,3.9,4.005600451347907,0.004,-0.0658036299062727,0.0,0,0.0,0.004,0.004,0.0,-0.0,0.01,0.0,1.0,-0.3,5.421298030198428,-0.4463875687197196,-0.1970397948737025,-0.21659629812668124
3.068397045135498,0.039418935775756836,3.9,3.9605804667998905,0.0039,-0.06588853781582918,0.0,0.017699677970255623,0.0,0.0039,0.0039,0.0,-0.0,0.01,0.01,1.0,-0.3,5.575686723511862,-0.4819128778860768,-0.20658445390193178,-0.2261662580218125
3.1077239513397217,0.025333881378173828,3.9,3.9605804667998905,0.004,-0.06600174836190449,0.0,0.012659380649631125,0.0,0.004,0.004,0.0,-0.0,0.01,0.01,1.0,-0.3,5.729727456050724,-0.5189178631351739,-0.2161455540491647,-0.23576109306030482
3.147706985473633,0.027952194213867188,3.9,3.9605804667998905,0.004,-0.06614326154449862,0.0,0.013419930720744544,0.0,0.004,0.004,0.0,-0.0,0.0,0.0,1.0,-0.29,5.883404931316721,-0.5574035723044721,-0.2257272058953101,-0.2453849141678084
3.1878180503845215,0.01935410499572754,3.9,3.923249715372109,0.0041,-0.0662281694540551,0.0,-0.01642138789414127,0.0,0.0041,0.0041,0.0,-0.0,0.01,0.01,1.0,-0.29,6.0352637341197015,-0.5969753468150154,-0.23523076010686736,-0.2549137702819967
