R=2000," Q=[2000, 10, 100]"," MassCenterhAndb=[0.5195, 0.4964]",Description = A test on the position integration
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd,x,y,psi,nu
4.095270872116089,0.022793054580688477,3.9,3.9237670875237574,0.0044,0.0010755001877154247,0.0,-0.023087832356933985,0.0,0.0044,0.0044,0.0,-0.0,0.0,0.0,1.0,-0.11,4.247788483462238,0.000870978525728738,0.0013831134863827401,0.0017023259831000436
4.135035037994385,0.012406110763549805,3.9,3.8690252698513405,0.0043,0.0011038028242342517,-0.0,-0.02320089591600896,0.0,0.0043,0.0043,-0.0,-0.0,0.0,0.0,1.0,-0.12,4.402549224609561,0.0011598756155555973,0.0015391186927803367,0.0018667315245009808
4.175000905990601,0.02234792709350586,3.9,3.8690252698513405,0.0043,0.0011321054607530787,-0.0,-0.0227737030033515,0.0,0.0043,0.0043,-0.0,-0.0,0.0,0.0,1.0,-0.12,4.557309914910429,0.0014748352887507072,0.0016991240356044781,0.0020351372028070886
4.214840888977051,0.013476848602294922,3.9,3.8690252698513405,0.0043,0.0011321054607530787,-0.0,-0.022539693191370735,0.0,0.0042,0.0043,-0.0,-0.0,0.01,0.01,1.0,-0.12,4.712070552834999,0.001814557495115695,0.0018591293784286196,0.00219514254563123
4.254662990570068,0.020650148391723633,3.9,3.977771605587139,0.0042,0.0011321054607530787,-0.0,-0.021282270952720762,0.0,0.0042,0.0042,-0.0,-0.01,0.0,0.0,1.0,-0.12,4.871180974099994,0.0021900023248045694,0.002023631976637951,0.0023596451438405615
4.294477939605713,0.012865066528320312,3.9,3.977771605587139,0.0042,0.0011321054607530787,-0.0,-0.02084404867487069,0.0,0.0042,0.0042,-0.0,-0.0,0.0,0.0,1.0,-0.12,5.0302913314504885,0.002591621226995691,0.0021881345748472826,0.002524147742049893
4.3342320919036865,0.022626876831054688,3.9,3.9140682490513083,0.0042,0.0011321054607530787,-0.0,-0.021015495071742416,0.0,0.0042,0.0042,-0.0,-0.01,0.01,0.01,1.0,-0.12,5.186853496637789,0.003012150696822542,0.002350002691064214,0.0026860158582668247
4.374114036560059,0.012543916702270508,3.9,3.9140682490513083,0.0042,0.0011321054607530787,0.0,-0.021015495071742416,0.0,0.0042,0.0042,0.0,-0.0,0.01,0.01,1.0,-0.12,5.343415591703711,0.003458022583779231,0.0025118708072811454,0.0028478839744837557
4.414290904998779,0.022324085235595703,3.9,3.9140682490513083,0.0042,0.0011321054607530787,-0.0,-0.020551163919236008,0.0,0.0042,0.0042,-0.0,-0.0,0.0,0.0,1.0,-0.12,5.499977612546127,0.003929236876183341,0.0026737389234980768,0.0030097520907006875
4.454102993011475,0.012624025344848633,3.9,3.8777844431846247,0.0042,0.0011321054607530787,-0.0,-0.02078589390949384,0.0,0.0042,0.0042,-0.0,-0.0,0.01,0.01,1.0,-0.12,5.655088210865959,0.004420957682651741,0.0028341065060167917,0.003170119673219402
4.4938318729400635,0.022346973419189453,3.9,3.8777844431846247,0.0042,0.0011321054607530787,-0.0,-0.020312509019153005,0.0,0.0042,0.0042,-0.0,-0.0,0.0,0.0,1.0,-0.13,5.810198728335164,0.004937553194366125,0.0029944740885355066,0.0033304872557381173
