R=1," Q=[10, -9, -9, 10]"," MassCenterhAndb=[0.5195, 0.4964]",Description = 
Time,Calculation Time,Measured Velocity,Phi,Delta,Phi Dot,Control Input,a_x,ay,az,x,y,psi,nu,phi_ref,delta_ref,delta_ctrl_ref,x1_ref,x2_ref,x1,x2,delta_k,pot
7.11954,0.01201,4.18425,-0.01694,0.03668,-0.01387,0.00000,-0.05344,-0.02245,0.80178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00486,0.00003,0.00000,-0.08000
7.13839,0.01134,4.18425,-0.01676,0.03631,-0.03769,0.00000,0.10821,0.00073,1.11325,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00587,0.00015,0.00000,-0.06000
7.16177,0.01295,4.18425,-0.01500,0.03696,-0.02471,0.00000,0.00104,0.03111,1.07140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00558,0.00017,0.00000,-0.07000
7.18611,0.01365,4.18425,-0.01312,0.03787,-0.01814,0.00000,0.02684,0.02617,0.87968,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00562,0.00024,0.00000,-0.08000
7.21289,0.01173,3.69840,-0.01247,0.03875,-0.03174,0.00000,0.00805,0.02007,1.09019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00789,0.00054,0.00000,-0.07000
7.23725,0.01254,3.69840,-0.01396,0.03951,-0.01555,0.00000,0.00945,-0.03312,0.94587,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00679,0.00033,0.00000,-0.08000
7.26376,0.01246,3.69840,-0.01475,0.03923,-0.02746,0.00000,0.01671,-0.01458,0.90134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00735,0.00037,0.00000,-0.09000
7.28841,0.01215,3.69840,-0.01410,0.03781,-0.03204,0.00000,-0.02086,0.01342,1.05036,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00746,0.00041,0.00000,-0.07000
7.31534,0.01262,3.69840,-0.02060,0.03603,-0.03265,0.00000,-0.03812,-0.12279,0.96160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00610,-0.00004,0.00000,-0.08000
7.33904,0.01318,3.69840,-0.02240,0.03498,-0.03784,0.00000,0.00055,-0.04453,1.10868,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00592,-0.00014,0.00000,-0.08000
7.36174,0.01289,3.69840,-0.02108,0.03484,-0.02777,0.00000,-0.05325,0.01781,1.07988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00547,-0.00014,0.00000,-0.07000
7.38461,0.01418,3.69840,-0.02319,0.03510,-0.00119,0.00000,-0.01055,-0.05514,0.87761,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00351,-0.00049,0.00000,-0.08000
7.40934,0.01255,3.92623,-0.02184,0.03628,-0.00501,0.00000,0.05746,0.00701,1.11593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00408,-0.00029,0.00000,-0.08000
7.43460,0.01260,3.92623,-0.01818,0.03866,0.02293,0.00000,0.11578,0.04063,0.99204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00349,-0.00023,0.00000,-0.07000
7.46131,0.01228,3.92623,-0.01813,0.03971,-0.00532,0.00000,-0.04374,-0.01202,0.83631,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00518,-0.00001,0.00000,-0.08000
7.48802,0.01224,3.92623,-0.02029,0.03968,-0.01982,0.00000,-0.02227,-0.05960,1.14497,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00567,-0.00003,0.00000,-0.07000
7.51305,0.01183,3.92623,-0.02245,0.03923,-0.01647,0.00000,-0.04697,-0.05014,0.90719,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00514,-0.00018,0.00000,-0.08000
7.53966,0.01133,3.92623,-0.02083,0.03759,-0.00242,0.00000,0.02080,0.01031,0.92025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00431,-0.00022,0.00000,-0.07000
7.56971,0.01239,4.15432,-0.01989,0.03563,0.00491,0.00000,0.11248,-0.00512,1.07037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00358,-0.00023,0.00000,-0.07000
7.59492,0.01262,4.15432,-0.01539,0.03481,0.02752,0.00000,-0.03623,0.05722,0.98326,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00289,-0.00016,0.00000,-0.08000
7.61776,0.01329,4.15432,-0.01713,0.03444,0.02874,0.00000,0.02928,-0.07113,1.12039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00259,-0.00025,0.00000,-0.08000
7.64392,0.01183,4.15432,-0.01632,0.03427,0.03149,0.00000,-0.00854,-0.01586,0.92232,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00252,-0.00024,0.00000,-0.08000
7.67126,0.01249,4.15432,-0.01094,0.03447,0.02080,0.00000,0.08272,0.07479,0.91451,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00359,0.00007,0.00000,-0.08000
7.69446,0.01318,4.15432,-0.00851,0.03487,0.02797,0.00000,0.14311,0.02861,1.11221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00358,0.00015,0.00000,-0.08000
7.71704,0.01320,4.15432,-0.01190,0.03572,0.03072,0.00000,-0.06259,-0.08924,0.99271,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00325,-0.00000,0.00000,-0.08000
7.74100,0.01258,4.15432,-0.01751,0.03739,0.03118,0.00000,0.02251,-0.13152,0.93354,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00293,-0.00023,0.00000,-0.08000
7.76760,0.01247,3.71589,-0.01667,0.03985,0.03072,0.00000,0.04124,-0.01720,1.12356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00351,-0.00022,0.00000,-0.07000
7.79056,0.01397,3.71589,-0.01369,0.04228,0.04233,0.00000,0.05758,0.02391,0.91341,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00374,-0.00006,0.00000,-0.08000
7.81345,0.01232,3.71589,-0.01689,0.04489,0.02523,0.00000,0.08101,-0.09351,1.03724,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00483,-0.00005,0.00000,-0.08000
7.83656,0.01284,3.71589,-0.01564,0.04761,0.01408,0.00000,-0.01806,0.00146,0.98576,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00626,0.00019,0.00000,-0.08000
7.86099,0.01247,3.71589,-0.01873,0.04930,0.00415,0.00000,-0.02782,-0.07058,0.88792,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00674,0.00013,0.00000,-0.06000
7.88333,0.01335,3.71589,-0.02017,0.04964,-0.01616,0.00000,-0.00366,-0.04563,1.09910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00784,0.00022,0.00000,-0.06000
7.90471,0.01240,3.71589,-0.01679,0.04865,-0.00700,0.00000,-0.03831,0.05685,1.12362,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00761,0.00032,0.00000,-0.07000
7.92666,0.01377,3.71589,-0.01602,0.04724,-0.00211,0.00000,-0.05844,-0.00055,0.85467,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00714,0.00029,0.00000,-0.08000
7.94978,0.01227,3.90441,-0.01286,0.04509,0.00522,0.00000,0.05935,0.04307,0.95495,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00631,0.00032,0.00000,-0.08000
7.97045,0.01336,3.90441,-0.00542,0.04370,0.04493,0.00000,0.08845,0.13213,1.11831,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00489,0.00042,0.00000,-0.06000
7.99224,0.01278,3.90441,-0.00974,0.04274,0.05806,0.00000,0.01653,-0.10577,0.91171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00345,0.00007,0.00000,-0.07000
8.01232,0.01240,3.90441,-0.01160,0.04197,0.03943,0.00000,0.03172,-0.05826,0.92324,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00407,0.00008,0.00000,-0.06000
8.03962,0.01249,3.90441,-0.01121,0.04296,0.05012,0.00000,0.03312,-0.03190,1.08629,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00372,0.00006,0.00000,-0.08000
8.06267,0.01356,3.90441,-0.01515,0.04466,0.04095,0.00000,0.01915,-0.10388,0.96722,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00402,-0.00005,0.00000,-0.08000
8.08534,0.01269,3.90441,-0.00848,0.04664,0.04660,0.00000,0.03630,0.09187,0.94861,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00494,0.00031,0.00000,-0.06000
8.10734,0.01210,3.90441,-0.00790,0.04814,0.03592,0.00000,-0.02714,-0.01128,0.97673,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00586,0.00045,0.00000,-0.07000
8.13091,0.01399,4.17410,-0.00639,0.04862,0.03378,0.00000,0.00335,0.00775,0.94019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00575,0.00047,0.00000,-0.08000
8.15573,0.01367,4.17410,-0.00469,0.04879,0.03347,0.00000,0.04154,0.01372,1.13899,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00596,0.00056,0.00000,-0.08000
8.17662,0.01360,4.17410,-0.00293,0.04911,0.04309,0.00000,0.04795,0.01421,1.04981,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00575,0.00059,0.00000,-0.07000
8.20309,0.01403,4.17410,-0.00304,0.05089,0.03149,0.00000,-0.01964,-0.01781,0.85424,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00655,0.00068,0.00000,-0.08000
8.22432,0.01185,4.17410,-0.00412,0.05324,0.02156,0.00000,0.03959,-0.03373,1.00308,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00727,0.00073,0.00000,-0.08000
8.24495,0.01321,4.17410,-0.00246,0.05542,0.02232,0.00000,0.05203,0.02184,1.06103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00775,0.00084,0.00000,-0.09000
8.26837,0.01265,4.17410,-0.00563,0.05796,0.01011,0.00000,-0.04343,-0.06496,0.91598,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00839,0.00081,0.00000,-0.08000
8.28805,0.01262,4.17410,-0.00503,0.05975,-0.00868,0.00000,0.10529,0.00970,1.03267,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00958,0.00097,0.00000,-0.08000
8.31099,0.01397,4.17410,-0.00664,0.06145,-0.00379,0.00000,0.07845,-0.03843,1.07329,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00947,0.00091,0.00000,-0.06000
8.33328,0.01280,3.70401,-0.01407,0.06269,-0.00394,0.00000,-0.04087,-0.14512,0.93702,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01073,0.00085,0.00000,-0.08000
8.35721,0.01284,3.70401,-0.02026,0.06345,-0.02044,0.00000,0.09461,-0.13743,1.06567,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01093,0.00063,0.00000,-0.08000
8.37475,0.01021,3.70401,-0.01947,0.06450,-0.02639,0.00000,0.03343,0.00458,1.08055,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01165,0.00075,0.00000,-0.07000
8.39636,0.01327,3.70401,-0.01840,0.06566,-0.01570,0.00000,-0.02660,0.00720,0.88737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01138,0.00076,0.00000,-0.08000
8.41667,0.01243,3.70401,-0.02298,0.06561,-0.04533,0.00000,-0.03514,-0.08985,0.97551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01250,0.00072,0.00000,-0.08000
8.43855,0.01225,3.70401,-0.02328,0.06413,-0.04869,0.00000,0.00750,-0.01232,1.12929,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01237,0.00069,0.00000,-0.08000
8.45847,0.01193,3.70401,-0.02265,0.06275,-0.04640,0.00000,-0.02836,0.00732,1.03974,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01204,0.00067,0.00000,-0.08000
8.48036,0.01228,3.70401,-0.02328,0.05997,-0.05327,0.00000,-0.02867,-0.00964,0.87114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01181,0.00062,0.00000,-0.08000
8.50345,0.01446,3.70401,-0.01732,0.05876,-0.05510,0.00000,0.02745,0.12279,1.04395,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01262,0.00097,0.00000,-0.07000
8.52488,0.01346,3.91890,-0.01935,0.05864,-0.01020,0.00000,0.09546,-0.05783,1.07049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00874,0.00039,0.00000,-0.08000
8.54755,0.01309,3.91890,-0.02266,0.05876,-0.01769,0.00000,-0.01665,-0.07302,0.94147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00874,0.00027,0.00000,-0.05000
8.57155,0.01267,3.91890,-0.02597,0.06074,-0.02868,0.00000,0.03550,-0.07747,1.01650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00926,0.00021,0.00000,-0.07000
8.59259,0.01290,3.91890,-0.02945,0.06218,-0.03204,0.00000,0.02361,-0.08290,1.00266,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00926,0.00008,0.00000,-0.07000
8.61237,0.01073,3.91890,-0.03088,0.06153,-0.04915,0.00000,0.00622,-0.03715,0.98387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00987,0.00011,0.00000,-0.08000
8.63304,0.01317,3.91890,-0.03059,0.06020,-0.05495,0.00000,0.02763,-0.00586,1.04310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00997,0.00013,0.00000,-0.08000
8.65434,0.01223,3.91890,-0.02961,0.05816,-0.04716,0.00000,0.05026,0.00732,1.01358,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00931,0.00008,0.00000,-0.07000
8.67565,0.01241,3.91890,-0.02902,0.05561,-0.05312,0.00000,-0.06252,0.00415,0.90402,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00924,0.00010,0.00000,-0.08000
8.69604,0.01343,4.17310,-0.02758,0.05250,-0.04059,0.00000,0.11157,0.01671,1.14277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00757,-0.00000,0.00000,-0.07000
8.71705,0.01257,4.17310,-0.02664,0.05055,-0.02227,0.00000,0.04404,0.00037,1.18102,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00653,-0.00009,0.00000,-0.08000
8.73597,0.01213,4.17310,-0.03133,0.04998,0.00262,0.00000,-0.00811,-0.10724,0.87803,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00486,-0.00045,0.00000,-0.07000
8.75919,0.01268,4.17310,-0.03077,0.05058,-0.01005,0.00000,-0.00421,-0.01409,0.89420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00558,-0.00034,0.00000,-0.08000
8.78145,0.01323,4.17310,-0.02983,0.05253,-0.00975,0.00000,0.07033,-0.00878,1.09330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00597,-0.00026,0.00000,-0.08000
8.80430,0.01240,4.17310,-0.02467,0.05485,0.01056,0.00000,-0.07716,0.06539,0.94459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00596,-0.00010,0.00000,-0.07000
8.82576,0.01318,4.17310,-0.02475,0.05598,-0.01234,0.00000,0.09022,-0.02092,0.98905,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00716,0.00004,0.00000,-0.07000
8.84624,0.01207,4.17310,-0.02354,0.05655,-0.03143,0.00000,0.02141,0.01287,1.05884,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00822,0.00021,0.00000,-0.07000
8.86789,0.01273,4.17310,-0.02177,0.05683,-0.01311,0.00000,0.04575,0.01580,0.92092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00763,0.00020,0.00000,-0.07000
8.88681,0.00933,3.71277,-0.02631,0.05675,-0.02028,0.00000,-0.00067,-0.10102,0.96386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00858,0.00006,0.00000,-0.08000
8.90758,0.01349,3.71277,-0.02448,0.05612,-0.03097,0.00000,0.07351,0.02172,1.05603,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00941,0.00025,0.00000,-0.08000
8.92880,0.01222,3.71277,-0.02464,0.05491,-0.02761,0.00000,-0.00073,-0.01665,1.01681,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00893,0.00018,0.00000,-0.07000
8.95288,0.01281,3.71277,-0.02770,0.05276,-0.03235,0.00000,-0.02934,-0.06332,0.90085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00831,-0.00003,0.00000,-0.08000
8.97783,0.01285,3.71277,-0.02810,0.05063,-0.04197,0.00000,0.01501,-0.01659,1.08086,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00841,-0.00003,0.00000,-0.07000
9.00307,0.01285,3.71277,-0.02930,0.04927,-0.01647,0.00000,-0.13097,-0.04197,0.93916,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00636,-0.00036,0.00000,-0.08000
9.02735,0.01304,3.71277,-0.03227,0.04905,-0.03281,0.00000,0.04441,-0.07119,0.96807,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00687,-0.00041,0.00000,-0.07000
9.05414,0.01220,3.71277,-0.02336,0.05027,-0.01051,0.00000,0.01122,0.16025,1.05054,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00713,-0.00001,0.00000,-0.08000
9.07566,0.01314,3.89124,-0.02917,0.05117,0.01087,0.00000,0.02965,-0.13829,0.95556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00502,-0.00046,0.00000,-0.06000
9.09635,0.01195,3.89124,-0.02606,0.05120,0.00018,0.00000,0.09071,0.03306,0.99961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00601,-0.00021,0.00000,-0.05000
9.12097,0.01242,3.89124,-0.02059,0.05168,0.01423,0.00000,0.07393,0.08418,1.09800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00606,-0.00000,0.00000,-0.08000
9.14062,0.01259,3.89124,-0.02393,0.05208,0.01255,0.00000,-0.00897,-0.08632,0.94093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00578,-0.00016,0.00000,-0.08000
9.16134,0.01151,3.89124,-0.01892,0.05179,0.00904,0.00000,0.04087,0.06582,0.90798,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00658,0.00013,0.00000,-0.06000
9.18225,0.01176,3.89124,-0.01686,0.05131,-0.00028,0.00000,0.02440,0.02403,1.06805,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00726,0.00029,0.00000,-0.08000
9.20211,0.01210,3.89124,-0.01632,0.05046,0.00308,0.00000,-0.05996,-0.00701,0.94379,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00699,0.00028,0.00000,-0.07000
9.22591,0.01390,3.89124,-0.01635,0.04913,0.00873,0.00000,-0.00903,-0.01861,0.92098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00644,0.00021,0.00000,-0.08000
9.24697,0.01220,4.18506,-0.01605,0.04803,0.00033,0.00000,0.02294,-0.01183,1.13393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00615,0.00021,0.00000,-0.07000
9.26619,0.01005,4.18506,-0.01501,0.04851,0.01530,0.00000,0.09992,-0.00171,1.14180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00567,0.00019,0.00000,-0.06000
9.28648,0.01223,4.18506,-0.01638,0.04987,0.03256,0.00000,0.00787,-0.04831,0.88584,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00499,0.00006,0.00000,-0.08000
9.30256,0.00923,4.18506,-0.01769,0.05162,0.02217,0.00000,0.02135,-0.04758,0.94989,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00561,0.00009,0.00000,-0.07000
9.32378,0.01387,4.18506,-0.01316,0.05355,0.01438,0.00000,0.05795,0.07143,1.04822,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00671,0.00037,0.00000,-0.08000
9.35051,0.01241,4.18506,-0.01421,0.05615,0.02858,0.00000,0.05990,-0.04868,0.97600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00640,0.00030,0.00000,-0.08000
9.37138,0.01207,4.18506,-0.01816,0.05627,0.01454,0.00000,0.00531,-0.09583,0.96545,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00665,0.00020,0.00000,-0.09000
9.39275,0.01214,4.18506,-0.01469,0.05612,0.00889,0.00000,0.04252,0.04984,1.04645,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00722,0.00038,0.00000,-0.09000
9.41914,0.01263,4.18506,-0.01307,0.05618,0.02767,0.00000,-0.01525,0.00329,0.87724,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00656,0.00035,0.00000,-0.06000
9.44006,0.01258,4.18506,-0.01397,0.05666,0.01545,0.00000,0.10827,-0.03684,1.00632,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00708,0.00039,0.00000,-0.08000
9.46354,0.01285,3.70343,-0.01244,0.05850,0.01637,0.00000,0.02971,0.01019,1.07415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00886,0.00067,0.00000,-0.09000
9.48247,0.01158,3.70343,-0.01318,0.06048,0.02996,0.00000,-0.02013,-0.03697,0.95416,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00830,0.00057,0.00000,-0.06000
9.50684,0.01355,3.70343,-0.01395,0.06269,0.00491,0.00000,-0.01366,-0.02983,0.96459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01019,0.00079,0.00000,-0.07000
9.52878,0.01331,3.70343,-0.01047,0.06453,0.00690,0.00000,0.05691,0.05545,1.04353,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01099,0.00104,0.00000,-0.08000
9.55218,0.01254,3.70343,-0.00656,0.06498,-0.00303,0.00000,-0.07686,0.06576,0.94709,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01233,0.00138,0.00000,-0.08000
9.57739,0.01192,3.70343,-0.00951,0.06411,-0.01830,0.00000,0.04709,-0.05508,0.97454,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01264,0.00130,0.00000,-0.08000
9.59780,0.01215,3.70343,-0.00879,0.06323,-0.00959,0.00000,-0.09058,0.00830,1.00711,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01203,0.00125,0.00000,-0.07000
9.62032,0.01190,3.70343,-0.00526,0.06153,0.01163,0.00000,0.03660,0.05307,0.93653,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01092,0.00125,0.00000,-0.08000
9.64498,0.01162,3.90516,-0.00872,0.05972,0.01026,0.00000,0.05941,-0.08449,1.06055,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00925,0.00085,0.00000,-0.08000
9.66805,0.01201,3.90516,-0.01128,0.05969,0.02874,0.00000,-0.01275,-0.07796,1.08336,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00792,0.00059,0.00000,-0.06000
9.68676,0.01211,3.90516,-0.00693,0.06074,0.03622,0.00000,0.03056,0.05826,0.91354,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00827,0.00079,0.00000,-0.07000
9.70580,0.01234,3.90516,-0.00789,0.06295,0.02187,0.00000,-0.00396,-0.03135,0.89341,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00932,0.00089,0.00000,-0.08000
