R=1," Q=[10, -9, -9, 10]"," MassCenterhAndb=[0.5195, 0.4964]",Description = 
Time,Calculation Time,Measured Velocity,Phi,Delta,Phi Dot,Control Input,a_x,ay,az,x,y,psi,nu,phi_ref,delta_ref,delta_ctrl_ref,x1_ref,x2_ref,x1,x2,delta_k,pot
52.53271,0.01313,3.69596,-0.01670,0.02182,-0.00960,0.00000,-0.00281,-0.01964,1.00876,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00238,-0.00038,0.00000,-0.08000
52.56045,0.01304,3.69596,-0.01255,0.02290,-0.00945,0.00000,0.11950,0.07375,1.02321,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00325,-0.00009,0.00000,-0.07000
52.58718,0.01297,3.90234,-0.01492,0.02326,-0.01662,0.00000,0.02147,-0.05258,1.01065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00323,-0.00015,0.00000,-0.08000
52.61398,0.01327,3.90234,-0.01136,0.02264,-0.04533,0.00000,0.09229,0.08186,1.02614,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00512,0.00023,0.00000,-0.06000
52.63915,0.01249,3.90234,-0.01265,0.02159,-0.02273,0.00000,0.03385,-0.02263,0.85864,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00354,-0.00002,0.00000,-0.07000
52.66649,0.01229,3.90234,-0.01940,0.02103,-0.07832,0.00000,0.02080,-0.11078,1.05890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00556,-0.00002,0.00000,-0.08000
52.69418,0.01163,3.90234,-0.01777,0.02185,-0.09329,0.00000,-0.04581,0.06795,1.09251,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00672,0.00019,0.00000,-0.07000
52.72062,0.01278,3.90234,-0.02033,0.02259,-0.08031,0.00000,-0.01348,-0.02672,0.87486,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00583,-0.00002,0.00000,-0.06000
52.74617,0.01260,4.18723,-0.01966,0.02032,-0.11054,0.00000,0.04581,0.04538,1.04548,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00622,0.00010,0.00000,-0.08000
52.77136,0.01231,4.18723,-0.02363,0.01642,-0.10520,0.00000,0.05209,-0.04374,1.00790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00496,-0.00018,0.00000,-0.08000
52.79884,0.01286,4.18723,-0.02518,0.01282,-0.10092,0.00000,-0.04270,-0.00195,0.95447,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00404,-0.00034,0.00000,-0.08000
52.82297,0.01122,4.18723,-0.02466,0.00858,-0.09894,0.00000,-0.01293,0.03221,1.07073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00332,-0.00041,0.00000,-0.07000
52.84752,0.01223,4.18723,-0.02491,0.00586,-0.07634,0.00000,0.02470,0.00305,0.93458,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00185,-0.00059,0.00000,-0.07000
52.87411,0.01261,4.18723,-0.03142,0.00391,-0.07359,0.00000,0.10102,-0.11889,1.02303,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00077,-0.00093,0.00000,-0.06000
52.89782,0.01191,4.18723,-0.03258,0.00331,-0.05999,0.00000,0.02001,-0.02794,1.01065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,-0.00106,0.00000,-0.06000
52.92477,0.01289,4.18723,-0.03941,0.00331,-0.05496,0.00000,0.01372,-0.14073,0.98985,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00093,-0.00139,0.00000,-0.06000
52.95002,0.01249,3.69730,-0.04438,0.00331,-0.07542,0.00000,-0.01861,-0.11181,1.07525,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00167,-0.00207,0.00000,-0.07000
52.97632,0.01210,3.69730,-0.04317,0.00277,-0.07343,0.00000,0.03154,0.01763,0.99735,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,-0.00203,0.00000,-0.08000
53.00297,0.01244,3.69730,-0.04469,0.00003,-0.07252,0.00000,-0.04069,-0.03465,0.94495,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00257,-0.00220,0.00000,-0.08000
53.03033,0.01274,3.69730,-0.04755,-0.00430,-0.07542,0.00000,-0.02422,-0.06283,0.98698,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00372,-0.00248,0.00000,-0.08000
53.05171,0.01166,3.69730,-0.04282,-0.00710,-0.05511,0.00000,0.02501,0.06545,0.93580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00482,-0.00243,0.00000,-0.06000
53.07883,0.01263,3.69730,-0.04633,-0.01042,-0.04732,0.00000,0.01964,-0.09034,1.01742,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00655,-0.00281,0.00000,-0.08000
53.10652,0.01214,3.69730,-0.04431,-0.01076,-0.03159,0.00000,0.01025,0.01128,1.02639,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00728,-0.00282,0.00000,-0.07000
53.13451,0.01244,3.88768,-0.03901,-0.00993,0.01575,0.00000,0.06978,0.05301,0.98387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00780,-0.00246,0.00000,-0.08000
53.15918,0.01163,3.88768,-0.03433,-0.00889,0.02262,0.00000,0.10193,0.04679,1.07342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00737,-0.00223,0.00000,-0.07000
53.18479,0.01282,3.88768,-0.02568,-0.00600,0.06156,0.00000,0.03239,0.09168,0.83082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00782,-0.00196,0.00000,-0.08000
53.21140,0.01137,3.88768,-0.03255,-0.00388,0.02781,0.00000,-0.01068,-0.17690,0.98533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00650,-0.00205,0.00000,-0.08000
53.23754,0.01258,3.88768,-0.03483,-0.00235,-0.01937,0.00000,0.06015,-0.08272,1.20298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00395,-0.00181,0.00000,-0.05000
53.26048,0.01160,3.88768,-0.03526,-0.00116,-0.00853,0.00000,-0.01110,-0.03751,0.94215,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00437,-0.00189,0.00000,-0.06000
53.28643,0.01174,3.88768,-0.03105,-0.00153,-0.01892,0.00000,-0.01214,0.05161,0.88389,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00333,-0.00159,0.00000,-0.06000
53.31599,0.01198,4.15733,-0.02555,-0.00224,0.01361,0.00000,0.15232,0.07436,1.02535,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00357,-0.00127,0.00000,-0.08000
53.34127,0.01202,4.15733,-0.02592,-0.00246,0.03133,0.00000,-0.01446,-0.04843,0.99918,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00445,-0.00138,0.00000,-0.05000
53.36315,0.01292,4.15733,-0.02331,-0.00328,0.05133,0.00000,-0.01043,0.00805,1.03151,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00522,-0.00139,0.00000,-0.06000
53.39042,0.01165,4.15733,-0.02132,-0.00362,0.07439,0.00000,0.05636,-0.02629,0.99003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00611,-0.00143,0.00000,-0.07000
53.41635,0.01264,4.15733,-0.02627,-0.00357,0.07225,0.00000,0.08821,-0.15537,0.99448,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00650,-0.00164,0.00000,-0.05000
53.44195,0.01209,4.15733,-0.02016,-0.00280,0.08111,0.00000,0.03245,0.05350,0.96776,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00616,-0.00140,0.00000,-0.06000
53.46517,0.01270,4.15733,-0.02094,-0.00224,0.08890,0.00000,0.01336,-0.06496,0.92195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00650,-0.00146,0.00000,-0.05000
53.49272,0.01192,4.15733,-0.02232,-0.00190,0.07332,0.00000,0.00598,-0.10163,1.12228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00588,-0.00144,0.00000,-0.07000
53.51740,0.01268,3.70740,-0.01894,-0.00065,0.08539,0.00000,0.02593,0.00500,1.00650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00847,-0.00192,0.00000,-0.07000
53.54204,0.01085,3.70740,-0.01709,-0.00003,0.07683,0.00000,-0.03196,-0.01836,0.99149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00752,-0.00171,0.00000,-0.08000
53.56571,0.01224,3.70740,-0.01562,0.00031,0.07607,0.00000,-0.02428,-0.02068,0.98997,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00717,-0.00161,0.00000,-0.07000
53.59207,0.01183,3.70740,-0.01337,0.00167,0.08752,0.00000,-0.00817,-0.01342,0.87181,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00725,-0.00152,0.00000,-0.07000
53.61723,0.01359,3.70740,-0.01656,0.00354,0.08752,0.00000,-0.00018,-0.11621,1.00845,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00738,-0.00167,0.00000,-0.08000
53.64235,0.01224,3.70740,-0.01529,0.00750,0.07668,0.00000,-0.00012,-0.03227,1.06695,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00570,-0.00140,0.00000,-0.05000
53.66747,0.01238,3.70740,-0.01069,0.01141,0.08432,0.00000,0.00830,0.03526,0.97313,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00466,-0.00107,0.00000,-0.08000
53.69577,0.01212,3.90918,-0.00227,0.01582,0.07546,0.00000,0.04532,0.12584,1.07799,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00144,-0.00027,0.00000,-0.08000
53.72250,0.01248,3.90918,0.00157,0.01984,0.10478,0.00000,0.13389,0.01970,0.89115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00178,-0.00017,0.00000,-0.08000
53.74785,0.01149,3.90918,-0.00108,0.02261,0.06340,0.00000,-0.05868,-0.07540,0.91317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00060,0.00004,0.00000,-0.05000
53.77256,0.01197,3.90918,0.00172,0.02479,0.03942,0.00000,-0.00830,0.03898,1.06823,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00264,0.00040,0.00000,-0.08000
53.79723,0.01142,3.90918,-0.00181,0.02646,0.03423,0.00000,0.03751,-0.09272,1.09940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00277,0.00028,0.00000,-0.08000
53.82379,0.01228,3.90918,-0.00437,0.02711,0.01774,0.00000,-0.01995,-0.06094,0.97698,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00344,0.00027,0.00000,-0.07000
53.85081,0.01333,3.90918,0.00197,0.02847,0.01132,0.00000,0.01525,0.10254,0.87352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00485,0.00069,0.00000,-0.08000
53.87237,0.01250,4.16627,-0.00122,0.02932,0.01590,0.00000,0.11254,-0.07229,1.05628,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00394,0.00043,0.00000,-0.08000
53.90002,0.01226,4.16627,-0.00581,0.03014,0.00674,0.00000,-0.00805,-0.10455,1.07702,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00402,0.00029,0.00000,-0.08000
53.92634,0.01260,4.16627,-0.00476,0.03110,0.00888,0.00000,-0.02672,0.00976,0.92421,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00419,0.00034,0.00000,-0.07000
53.95179,0.01173,4.16627,-0.00882,0.03221,-0.00044,0.00000,0.08534,-0.08796,1.01913,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00437,0.00023,0.00000,-0.08000
53.97674,0.01322,4.16627,-0.01007,0.03382,-0.02075,0.00000,0.03337,-0.02416,1.00131,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00542,0.00032,0.00000,-0.06000
54.00179,0.01152,4.16627,-0.01614,0.03569,-0.01662,0.00000,-0.01061,-0.11621,0.93745,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00493,0.00006,0.00000,-0.09000
54.02763,0.01165,4.16627,-0.02459,0.03592,-0.05343,0.00000,0.05026,-0.16537,1.03139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00576,-0.00012,0.00000,-0.07000
54.05202,0.01337,4.16627,-0.02536,0.03541,-0.07084,0.00000,0.00512,-0.00872,1.08379,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00638,-0.00007,0.00000,-0.08000
54.07633,0.01204,3.72301,-0.02567,0.03473,-0.05923,0.00000,-0.02159,-0.00543,0.97332,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00664,-0.00017,0.00000,-0.07000
54.10378,0.01269,3.72301,-0.02962,0.03096,-0.08947,0.00000,-0.03898,-0.05606,1.00985,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00714,-0.00026,0.00000,-0.06000
54.13185,0.01276,3.72301,-0.02930,0.02728,-0.07404,0.00000,0.01793,0.01409,0.89664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00549,-0.00047,0.00000,-0.08000
54.15608,0.01161,3.72301,-0.03207,0.02550,-0.07068,0.00000,-0.00805,-0.04886,0.95178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00450,-0.00072,0.00000,-0.08000
54.17961,0.01146,3.72301,-0.03566,0.02284,-0.08076,0.00000,0.01580,-0.07643,1.08537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00403,-0.00093,0.00000,-0.06000
54.20229,0.01115,3.72301,-0.03689,0.02063,-0.06839,0.00000,-0.03715,-0.02647,0.93659,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00263,-0.00116,0.00000,-0.07000
54.22869,0.01295,3.72301,-0.03934,0.01684,-0.07252,0.00000,0.00183,-0.05276,1.03913,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00174,-0.00138,0.00000,-0.07000
54.25609,0.01222,3.91010,-0.02875,0.01245,-0.05664,0.00000,0.10114,0.21673,1.05396,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00162,-0.00086,0.00000,-0.08000
54.27759,0.00934,3.91010,-0.03062,0.00959,-0.01036,0.00000,0.04813,-0.05728,0.92714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00162,-0.00134,0.00000,-0.08000
54.30346,0.01206,3.91010,-0.02826,0.00696,-0.04213,0.00000,0.01501,0.03623,0.99961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00010,-0.00106,0.00000,-0.08000
54.32916,0.01140,3.91010,-0.02760,0.00710,-0.02029,0.00000,0.02318,-0.00537,1.05091,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00116,-0.00117,0.00000,-0.07000
54.35550,0.01342,3.91010,-0.03518,0.00824,-0.03464,0.00000,0.02934,-0.17098,1.04462,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00116,-0.00146,0.00000,-0.08000
54.38020,0.01424,3.91010,-0.03557,0.00869,-0.07175,0.00000,0.00537,-0.01135,0.95611,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00086,-0.00121,0.00000,-0.07000
54.40620,0.01265,3.91010,-0.03586,0.00962,-0.06290,0.00000,-0.02574,-0.00592,0.84217,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00052,-0.00127,0.00000,-0.07000
54.43386,0.01234,4.14209,-0.03722,0.00897,-0.07649,0.00000,0.17568,-0.02641,1.12460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00112,-0.00110,0.00000,-0.08000
54.46008,0.01191,4.14209,-0.03627,0.00759,-0.06946,0.00000,0.00885,0.01745,1.05731,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00067,-0.00112,0.00000,-0.08000
54.48555,0.01201,4.14209,-0.04028,0.00659,-0.04931,0.00000,0.01080,-0.08583,0.90695,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00082,-0.00143,0.00000,-0.06000
54.51220,0.01198,4.14209,-0.04659,0.00342,-0.06122,0.00000,0.11907,-0.14732,1.09190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00145,-0.00172,0.00000,-0.07000
54.53847,0.01108,4.14209,-0.04431,0.00059,-0.04167,0.00000,-0.03959,0.01824,0.91049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00257,-0.00178,0.00000,-0.04000
54.56384,0.01171,4.14209,-0.04962,-0.00175,-0.03480,0.00000,0.05771,-0.13115,0.96990,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00381,-0.00210,0.00000,-0.08000
54.58807,0.01164,4.14209,-0.05085,-0.00393,-0.04824,0.00000,-0.00134,-0.05789,1.10099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00369,-0.00213,0.00000,-0.08000
54.61321,0.01212,4.14209,-0.04667,-0.00592,-0.02716,0.00000,0.10016,0.04679,1.01315,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00454,-0.00209,0.00000,-0.08000
54.64014,0.01207,3.70607,-0.04529,-0.00824,-0.03694,0.00000,-0.01763,-0.00079,1.00619,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00653,-0.00275,0.00000,-0.08000
54.66400,0.01282,3.70607,-0.04429,-0.01101,-0.02457,0.00000,0.03141,-0.01354,0.99631,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00771,-0.00287,0.00000,-0.06000
54.68932,0.01218,3.70607,-0.04015,-0.01274,-0.00258,0.00000,-0.00183,0.03581,0.89951,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00878,-0.00284,0.00000,-0.07000
54.71415,0.01348,3.70607,-0.04540,-0.01463,0.01896,0.00000,0.05081,-0.15293,0.98387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01134,-0.00340,0.00000,-0.07000
54.73951,0.01199,3.70607,-0.04399,-0.01395,0.00613,0.00000,-0.06722,-0.01958,0.95922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01018,-0.00319,0.00000,-0.07000
54.76415,0.01306,3.70607,-0.04172,-0.01143,0.03163,0.00000,-0.00012,-0.01330,0.98381,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01091,-0.00319,0.00000,-0.08000
54.78800,0.01061,3.70607,-0.03548,-0.00948,0.01758,0.00000,-0.08997,0.07796,1.03688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00864,-0.00263,0.00000,-0.07000
54.81361,0.01223,3.88839,-0.03454,-0.00838,0.06599,0.00000,0.07710,-0.04575,0.95532,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00966,-0.00253,0.00000,-0.07000
54.84073,0.01275,3.88839,-0.03708,-0.00815,0.04889,0.00000,-0.01330,-0.11486,1.03572,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00902,-0.00255,0.00000,-0.07000
54.86465,0.01258,3.88839,-0.03224,-0.00795,0.05286,0.00000,0.06625,0.03934,1.09013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00856,-0.00231,0.00000,-0.06000
54.88977,0.01054,3.88839,-0.03367,-0.00640,0.08142,0.00000,-0.01104,-0.10047,0.98442,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01002,-0.00255,0.00000,-0.08000
54.91218,0.01200,3.88839,-0.03221,-0.00512,0.06950,0.00000,-0.00958,-0.03361,1.03968,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00894,-0.00235,0.00000,-0.07000
54.93784,0.01193,3.88839,-0.02769,-0.00249,0.04538,0.00000,0.01348,0.03209,0.90066,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00655,-0.00188,0.00000,-0.07000
54.96638,0.01170,3.88839,-0.02952,-0.00037,0.04660,0.00000,-0.01153,-0.07979,0.88682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00647,-0.00194,0.00000,-0.07000
54.99573,0.01144,4.14553,-0.02622,-0.00085,0.03576,0.00000,0.07058,0.02074,1.15528,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00445,-0.00140,0.00000,-0.07000
55.02310,0.01320,4.14553,-0.02108,-0.00221,0.05912,0.00000,0.01720,0.04502,0.99564,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00521,-0.00132,0.00000,-0.07000
55.04992,0.01283,4.14553,-0.02027,-0.00212,0.06385,0.00000,0.00104,-0.03873,0.99076,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00533,-0.00131,0.00000,-0.07000
55.07608,0.01213,4.14553,-0.01804,-0.00085,0.07363,0.00000,0.04618,-0.01098,0.96648,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00533,-0.00124,0.00000,-0.06000
55.10026,0.01215,4.14553,-0.01274,0.00119,0.09669,0.00000,0.03068,0.04172,0.91073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00550,-0.00108,0.00000,-0.08000
55.12449,0.01188,4.14553,-0.01370,0.00354,0.08004,0.00000,0.03672,-0.07277,1.02486,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00446,-0.00099,0.00000,-0.07000
55.15233,0.01246,4.14553,-0.01085,0.00637,0.07317,0.00000,0.02470,0.00415,1.03163,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00339,-0.00077,0.00000,-0.07000
55.17654,0.01308,4.14553,-0.00946,0.00821,0.07241,0.00000,0.02025,-0.01659,1.05725,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00291,-0.00066,0.00000,-0.08000
55.20150,0.01218,3.72723,-0.00644,0.00920,0.06355,0.00000,0.02580,0.02281,1.01437,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00307,-0.00067,0.00000,-0.07000
55.22783,0.01245,3.72723,-0.00208,0.01118,0.06385,0.00000,0.03532,0.04410,0.92415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00201,-0.00035,0.00000,-0.06000
55.25323,0.01239,3.72723,-0.00461,0.01395,0.07958,0.00000,0.06582,-0.09016,0.97100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00282,-0.00056,0.00000,-0.08000
55.27758,0.01212,3.72723,-0.00521,0.01687,0.05836,0.00000,-0.04423,-0.04319,0.98820,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00102,-0.00035,0.00000,-0.05000
55.30184,0.01214,3.72723,-0.00898,0.02049,0.05851,0.00000,-0.08430,-0.10974,1.02132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00089,-0.00049,0.00000,-0.07000
55.32945,0.01255,3.72723,-0.00924,0.02247,0.03453,0.00000,-0.05612,-0.03428,1.04096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00094,-0.00025,0.00000,-0.08000
55.35546,0.01227,3.72723,-0.00350,0.02247,0.05301,0.00000,0.06423,0.07619,0.94349,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00069,-0.00005,0.00000,-0.07000
55.38196,0.01263,3.90829,-0.00491,0.02202,0.05897,0.00000,0.08345,-0.06374,1.03035,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00023,-0.00015,0.00000,-0.07000
55.40776,0.01242,3.90829,-0.00344,0.02140,0.04797,0.00000,-0.01061,0.00092,1.09898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00090,-0.00001,0.00000,-0.08000
55.43268,0.01184,3.90829,-0.00766,0.02154,0.05943,0.00000,-0.04185,-0.11303,0.96429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00023,-0.00031,0.00000,-0.08000
55.45656,0.01242,3.90829,-0.00564,0.02222,0.05729,0.00000,0.03190,0.00659,0.98655,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00027,-0.00018,0.00000,-0.08000
